country,year,Party,CoreT3,CorepvalT3,FCoreT3,FCorepvalT3,CoreWT3,CorepvalWT3,FCoreWT3,FCorepvalWT3,CWinT3,CwinpvalT3,FCWinT3,FCwinpvalT3,CWinWT3,CwinpvalWT3,FCWinWT3,FCwinpvalWT3
MEX,2015,MC,1,0.57138671875,0,0.660532547494186,1,0.57138671875,0,0.660532547494186,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2015,PT,0,0.0109375,0,0.99594220815018,0,0.0109375,0,0.99594220815018,0,0.0015625,0,1,0,0.0015625,0,1
MEX,1997,PC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MEX,1997,PRI,1,0.45634765625,0,0.594267678966122,1,0.99814453125,1,4.54438197271618e-05,0,0.0015625,0,1,0,0.0015625,0,0.999999999999999
MEX,1997,PAN,1,0.99814453125,1,0.00797820407613879,1,0.99814453125,1,6.7078820028758e-06,0,0.0015625,0,1,0,0.0015625,0,0.999999999996256
MEX,1997,PRD,1,0.99814453125,1,2.84898043125453e-50,1,0.99814453125,1,1.01581204016008e-10,0,0.0140625,0,0.992021795923861,0,0.0015625,0,0.999993292117997
MEX,1997,PVE,0,0.0015625,0,0.99999999999998,0,0.0015625,0,0.999999890072603,0,0.0015625,0,1,0,0.0015625,0,1
MEX,1997,PT,0,0.0015625,0,1,0,0.0015625,0,0.999999999999989,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2012,FZJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MNE,2012,AK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MNE,2012,HGI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MNE,2012,CG,1,0.99814453125,1,1.07881916568184e-11,1,0.99814453125,1,1.07881916568184e-11,0,0.0015625,0,0.999689349808231,0,0.0015625,0,0.999689349808231
MNE,2012,DF,1,0.74208984375,0,0.329711302343008,1,0.74208984375,0,0.329711302343008,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2012,SNP,1,0.88681640625,0,0.200522071829117,1,0.88681640625,0,0.200522071829117,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2012,PCG,1,0.99814453125,1,0.000310650191768525,1,0.99814453125,1,0.000310650191768525,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2012,BS,1,0.95732421875,0,0.287792556200353,1,0.95732421875,0,0.287792556200353,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2016,DPS,1,0.99814453125,1,9.7661047715036e-20,1,0.99814453125,1,9.7661047715036e-20,1,0.80146484375,0,0.513366305432371,1,0.80146484375,0,0.513366305432371
MNE,2016,DF,1,0.28193359375,0,0.75147207941322,1,0.28193359375,0,0.75147207941322,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2016,DEMOS,1,0.28564453125,0,0.763517420845857,1,0.28564453125,0,0.763517420845857,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2016,DCG,1,0.57509765625,0,0.486633694567629,1,0.57509765625,0,0.486633694567629,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2016,SDP,1,0.10380859375,0,0.908228919656502,1,0.10380859375,0,0.908228919656502,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2016,SD,0,0.0078125,0,0.995417294868895,0,0.0078125,0,0.995417294868895,0,0.0015625,0,1,0,0.0015625,0,1
MNE,2016,BS,1,0.09638671875,0,0.955874640700283,1,0.09638671875,0,0.955874640700283,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,CDA,1,0.99814453125,1,2.59270506344935e-65,1,0.99814453125,1,2.59270506344935e-65,1,0.99814453125,1,1.9177289462206e-07,1,0.99814453125,1,1.9177289462206e-07
NLD,2002,LPF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,VVD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,PA,0,0.0015625,0,0.999999999999985,0,0.0015625,0,0.999999999999985,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,GL,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,SP,0,0.0015625,0,0.999999808227105,0,0.0015625,0,0.999999808227105,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,D66,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,CU,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2002,SGP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,CDA,1,0.99814453125,1,3.42333590430053e-11,1,0.99814453125,1,3.42333590430053e-11,0,0.0015625,0,0.999999999998658,0,0.0015625,0,0.999999999998658
NLD,2006,PA,1,0.99814453125,1,0.0225977750041623,1,0.99814453125,1,0.0225977750041623,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,SP,1,0.99814453125,1,1.34194231363484e-12,1,0.99814453125,1,1.34194231363484e-12,0,0.0015625,0,0.999999999965767,0,0.0015625,0,0.999999999965767
NLD,2006,VVD,0,0.0015625,0,0.999999999999999,0,0.0015625,0,0.999999999999999,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,PVV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,GL,0,0.0015625,0,0.99999940271456,0,0.0015625,0,0.99999940271456,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,CU,0,0.0015625,0,0.999999998912546,0,0.0015625,0,0.999999998912546,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,D66,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2006,SGP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,VVD,1,0.99814453125,1,0.000856406613622635,1,0.99814453125,1,0.000856406613622635,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,PA,1,0.99814453125,1,8.01328556146959e-06,1,0.99814453125,1,8.01328556146959e-06,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,PVV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,CDA,1,0.05556640625,0,0.954096790427093,1,0.05556640625,0,0.954096790427093,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,SP,0,0.0015625,0,0.999863611817722,0,0.0015625,0,0.999863611817722,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,D66,1,0.99814453125,1,4.3379675563017e-54,1,0.99814453125,1,4.3379675563017e-54,0,0.0015625,0,0.999999917586348,0,0.0015625,0,0.999999917586348
NLD,2010,GL,1,0.99814453125,1,8.24136516645088e-08,1,0.99814453125,1,8.24136516645088e-08,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,CU,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,2010,SGP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,1998,PA,1,0.99814453125,1,1.62243009717912e-112,1,0.99814453125,1,4.16909261696884e-103,1,0.99814453125,1,6.85910197161522e-06,1,0.99814453125,1,6.19837963634594e-05
NLD,1998,VVD,0,0.0015625,0,0.999999999999958,0,0.0015625,0,0.99999999999724,0,0.0015625,0,1,0,0.0015625,0,1
NLD,1998,CDA,0,0.0015625,0,0.999993140898028,0,0.0015625,0,0.999938016203637,0,0.0015625,0,1,0,0.0015625,0,1
NLD,1998,D66,0,0.0015625,0,1,0,0.0015625,0,0.999999999999999,0,0.0015625,0,1,0,0.0015625,0,1
NLD,1998,GL,0,0.0015625,0,0.999999293972883,0,0.0015625,0,0.999997407132881,0,0.0015625,0,1,0,0.0015625,0,1
NLD,1998,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NLD,1998,GPV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2001,Lab,1,0.99814453125,0,0.0539749710259848,1,0.99814453125,0,0.0539749710259848,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2001,H,1,0.99814453125,1,2.54744860010825e-19,1,0.99814453125,1,2.54744860010825e-19,1,0.14462890625,0,0.946025028974015,1,0.14462890625,0,0.946025028974015
NOR,2001,FrP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2001,SV,1,0.84228515625,0,0.244329319873309,1,0.84228515625,0,0.244329319873309,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2001,KrF,1,0.95361328125,0,0.147119133006564,1,0.95361328125,0,0.147119133006564,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2001,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2001,V,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,Lab,1,0.99814453125,1,4.48878619203399e-80,1,0.99814453125,1,4.48878619203399e-80,1,0.99814453125,1,1.18197588664703e-20,1,0.99814453125,1,1.18197588664703e-20
NOR,2005,FrP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,H,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,SV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,KrF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,V,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2005,RV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,Lab,1,0.99814453125,1,4.90257608486696e-29,1,0.99814453125,1,4.90257608486696e-29,1,0.99814453125,0,0.0515406935989009,1,0.99814453125,0,0.0515406935989009
NOR,2009,FrP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,H,1,0.05927734375,0,0.948459306401099,1,0.05927734375,0,0.948459306401099,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,SV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,KrF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,V,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2009,RV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,Lab,1,0.99814453125,1,1.04753428518599e-06,1,0.99814453125,1,1.04753428518599e-06,0,0.0015625,0,0.999999893483016,0,0.0015625,0,0.999999893483016
NOR,2013,H,1,0.99814453125,1,1.06516984449692e-07,1,0.99814453125,1,1.06516984449692e-07,0,0.0015625,0,0.999998952465715,0,0.0015625,0,0.999998952465715
NOR,2013,FrP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,KrF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,V,0,0.0015625,0,0.999999999540259,0,0.0015625,0,0.999999999540259,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,SV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,G,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2013,R,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,Lab,1,0.76064453125,0,0.317989060172696,1,0.76064453125,0,0.317989060172696,0,0.0015625,0,0.999999999975068,0,0.0015625,0,0.999999999975068
NOR,2017,H,1,0.99814453125,1,2.4931796207476e-11,1,0.99814453125,1,2.4931796207476e-11,1,0.48603515625,0,0.682010939827304,1,0.48603515625,0,0.682010939827304
NOR,2017,FrP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,SP,0,0.0328125,0,0.985322906847755,0,0.0328125,0,0.985322906847755,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,SV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,V,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,KrF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,G,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,2017,R,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,1997,Lab,1,0.99814453125,1,8.23911173580036e-21,1,0.99814453125,1,8.23911173580036e-21,1,0.46376953125,0,0.587791567850626,1,0.46376953125,0,0.587791567850626
NOR,1997,FrP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,1997,H,0,0.0015625,0,0.999999999891023,0,0.0015625,0,0.999999999891023,0,0.0015625,0,1,0,0.0015625,0,1
NOR,1997,KrF,1,0.64931640625,0,0.412208432149374,1,0.64931640625,0,0.412208432149374,0,0.0015625,0,1,0,0.0015625,0,1
NOR,1997,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NOR,1997,SV,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,Lab,1,0.99814453125,1,3.57141900260877e-59,1,0.99814453125,1,3.82985257940494e-36,1,0.99814453125,1,1.44842361634574e-05,1,0.99814453125,0,0.054540279680973
NZL,2002,Nats,0,0.0015625,0,0.999999999997962,0,0.0015625,0,0.999881216140825,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,Nzfirst,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,ACT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,Green,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,UF,0,0.0015625,0,0.999985515763837,1,0.06298828125,0,0.945459720319027,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,PP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2002,Alliance,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2008,PP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NZL,2008,Nats,1,0.99814453125,1,4.06185155994805e-16,1,0.99814453125,1,4.06185155994805e-16,1,0.77919921875,0,0.299951342635405,1,0.77919921875,0,0.299951342635405
NZL,2008,Lab,1,0.33388671875,0,0.700048657364595,1,0.33388671875,0,0.700048657364595,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2008,Green,0,0.0015625,0,0.999999999982416,0,0.0015625,0,0.999999999982416,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2008,Nzfirst,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2008,ACT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2008,Maori,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2008,UF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,Nats,1,0.99814453125,1,1.81301624218754e-20,1,0.99814453125,1,1.81301624218754e-20,1,0.99814453125,1,0.019889173870117,1,0.99814453125,1,0.019889173870117
NZL,2011,Lab,0,0.0203125,0,0.980110826129883,0,0.0203125,0,0.980110826129883,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,Green,0,0.0109375,0,0.990462948165586,0,0.0109375,0,0.990462948165586,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,Nzfirst,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,Maori,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,MANA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,ACT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2011,UFNZ,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,Nats,1,0.99814453125,1,8.63948962354475e-31,1,0.99814453125,1,8.63948962354475e-31,1,0.99814453125,1,0.000420962864715091,1,0.99814453125,1,0.000420962864715091
NZL,2014,Lab,0,0.0015625,0,0.999579037135285,0,0.0015625,0,0.999579037135285,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,Green,0,0.0015625,0,0.999999785302603,0,0.0015625,0,0.999999785302603,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,Nzfirst,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,Con,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,MANA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,Maori,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,ACT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2014,UFNZ,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2017,Nats,1,0.99814453125,1,9.67441159160605e-07,1,0.99814453125,1,9.67441159160605e-07,0,0.0015625,0,0.999891147852843,0,0.0015625,0,0.999891147852843
NZL,2017,Lab,1,0.99814453125,1,0.00010885214715744,1,0.99814453125,1,0.00010885214715744,0,0.0015625,0,0.999999032558841,0,0.0015625,0,0.999999032558841
NZL,2017,NZFirst,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2017,Green,0,0.0015625,0,0.999984750787156,0,0.0015625,0,0.999984750787156,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2017,TOP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2017,Maori,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2017,ACT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,2017,MANA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,1996,Nats,1,0.99814453125,1,7.52529225003537e-06,1,0.99814453125,1,1.94063077324038e-13,0,0.0015625,0,1,0,0.0015625,0,1
NZL,1996,Labour,1,0.99814453125,1,2.46846497789489e-37,1,0.99814453125,1,4.13258907490736e-21,0,0.0015625,0,0.99999247470775,0,0.0015625,0,0.999999999999806
NZL,1996,Nzfirst,0,0.0234375,0,0.988330559278629,0,0.0140625,0,0.994356429906039,0,0.0015625,0,1,0,0.0015625,0,1
NZL,1996,Alliance,0,0.0015625,0,1,0,0.0015625,0,0.99999999999946,0,0.0015625,0,1,0,0.0015625,0,1
NZL,1996,ACT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
NZL,1996,CC,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2000,P2000,1,0.96845703125,0,0.127868674664288,1,0.96845703125,0,0.127868674664288,0,0.0046875,0,0.998843215918211,0,0.0046875,0,0.998843215918211
PER,2000,PP,1,0.99814453125,1,0.00115678408178948,1,0.99814453125,1,0.00115678408178948,1,0.29677734375,0,0.872131325335712,1,0.29677734375,0,0.872131325335712
PER,2000,FIM,0,0.0171875,0,0.993102748902617,0,0.0171875,0,0.993102748902617,0,0.0015625,0,1,0,0.0015625,0,1
PER,2000,PDSP,1,0.14833984375,0,0.933727581834341,1,0.14833984375,0,0.933727581834341,0,0.0015625,0,1,0,0.0015625,0,1
PER,2000,APRA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2000,PSN,0,0.0015625,0,0.999996390129291,0,0.0015625,0,0.999996390129291,0,0.0015625,0,1,0,0.0015625,0,1
PER,2001,RA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PER,2001,PP,1,0.99814453125,1,5.34881339157447e-08,1,0.99814453125,1,5.34881339157447e-08,0,0.0015625,0,0.999997501861825,0,0.0015625,0,0.999997501861825
PER,2001,APRA,1,0.99814453125,0,0.195240524503804,1,0.99814453125,0,0.195240524503804,0,0.0015625,0,0.999999999999884,0,0.0015625,0,0.999999999999884
PER,2001,UN,1,0.99072265625,0,0.109911081973066,1,0.99072265625,0,0.109911081973066,0,0.0015625,0,1,0,0.0015625,0,1
PER,2001,FIM,1,0.99814453125,1,2.49813817534427e-06,1,0.99814453125,1,2.49813817534427e-06,0,0.0015625,0,0.999999999502147,0,0.0015625,0,0.999999999502147
PER,2001,SP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2006,RN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PER,2006,UPP,1,0.99814453125,1,3.57933127799288e-06,1,0.99814453125,1,3.57933127799288e-06,0,0.0015625,0,1,0,0.0015625,0,1
PER,2006,APRA,1,0.99814453125,1,2.19139041619348e-15,1,0.99814453125,1,2.19139041619348e-15,0,0.0015625,0,1,0,0.0015625,0,1
PER,2006,UN,1,0.99814453125,1,3.70182315441258e-20,1,0.99814453125,1,3.70182315441258e-20,0,0.0015625,0,1,0,0.0015625,0,1
PER,2006,AF,1,0.99814453125,1,2.742255067521e-05,1,0.99814453125,1,2.742255067521e-05,0,0.0015625,0,1,0,0.0015625,0,1
PER,2006,FC,1,0.07412109375,0,0.975087914365679,1,0.07412109375,0,0.975087914365679,0,0.0015625,0,1,0,0.0015625,0,1
PER,2006,PP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2011,PNP,1,0.99814453125,1,6.64341884523357e-05,1,0.99814453125,1,0.000143024486271593,0,0.0015625,0,0.999999999991349,0,0.0015625,0,0.999999999995722
PER,2011,FP,1,0.99814453125,1,8.47632641943092e-06,1,0.99814453125,1,4.31458271469788e-06,0,0.0015625,0,1,0,0.0015625,0,1
PER,2011,PP,1,0.99814453125,1,0.00178580995960381,1,0.99814453125,1,0.00116029499868434,0,0.0015625,0,1,0,0.0015625,0,1
PER,2011,APGC,1,0.99814453125,1,8.65120958025695e-12,1,0.99814453125,1,4.27827133488334e-12,0,0.0015625,0,0.999999999516679,0,0.0015625,0,0.999999999516699
PER,2011,ASN,1,0.99814453125,1,9.36280768116756e-05,1,0.99814453125,1,6.21591344797707e-05,0,0.0015625,0,1,0,0.0015625,0,1
PER,2011,APRA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2016,FP,1,0.99814453125,1,2.39865138636334e-15,1,0.99814453125,1,2.30331139242271e-13,0,0.0015625,0,0.998871115528565,0,0.0015625,0,0.99976169029149
PER,2016,PPK,1,0.99814453125,1,0.00112888447143538,1,0.99814453125,1,0.000238309708509607,0,0.0015625,0,0.999999999999998,0,0.0015625,0,0.99999999999977
PER,2016,FA,0,0.0015625,0,0.999999999901687,0,0.0015625,0,0.999999999561985,0,0.0015625,0,1,0,0.0015625,0,1
PER,2016,APP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2016,AP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PER,2016,DD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2004,LAKAS_CMD,1,0.99814453125,1,9.11531490911057e-24,1,0.99814453125,1,9.11531490911057e-24,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2004,NPC,1,0.99814453125,1,3.32279211833816e-18,1,0.99814453125,1,3.32279211833816e-18,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2004,LP,1,0.99814453125,1,4.31820508265617e-14,1,0.99814453125,1,4.31820508265617e-14,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2004,LDP,1,0.99814453125,1,1.06865238578186e-17,1,0.99814453125,1,1.06865238578186e-17,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2004,AD,1,0.99814453125,1,1.06388236752123e-08,1,0.99814453125,1,1.06388236752123e-08,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2004,BP,1,0.99814453125,1,2.22893733612086e-16,1,0.99814453125,1,2.22893733612086e-16,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2010,LP,1,0.99814453125,1,2.51288538761558e-54,1,0.99814453125,1,2.28603527076279e-44,1,0.53798828125,0,0.757520853845708,1,0.33388671875,0,0.870517790422086
PHL,2010,PMP,1,0.64189453125,0,0.419288458522511,1,0.54912109375,0,0.499525525117666,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2010,NP,1,0.50830078125,0,0.539861016579183,1,0.77548828125,0,0.301262577716558,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2010,LAKAS_CMD,1,0.84228515625,0,0.242479146154292,1,0.96845703125,0,0.129482209577914,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2010,BP,0,0.0015625,0,0.998812696214689,0,0.0015625,0,0.998944265555481,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2010,VNP,0,0.0015625,0,0.999999999994496,0,0.0015625,0,0.99999999982003,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2010,AKP,0,0.0015625,0,0.999999998995926,0,0.0015625,0,0.999999989537501,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2016,LP,1,0.99814453125,1,9.78908556872993e-16,1,0.99814453125,1,5.18234399658725e-14,0,0.0015625,0,1,0,0.0015625,0,1
PHL,2016,NPC,1,0.99814453125,1,1.2399419244721e-10,1,0.99814453125,1,1.26462459244225e-10,0,0.0015625,0,1,0,0.0015625,0,1
